,a_education,b_income,c_eastwest,d_sex,e_age,f_political_interest,g_preferred_party
1202,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,SPD
1203,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1204,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,DIE GRUENEN
1205,EHER GEBILDET,EHER HOCH,NEUE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1206,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,DIE LINKE
1207,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,SPD
1208,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
1209,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,SPD
1210,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1211,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,DIE GRUENEN
1212,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,JA,CDU-CSU
1213,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,NEIN,WUERDE NICHT WAEHLEN
1214,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,SPD
1215,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
1216,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,JUNG,JA,FDP
1217,EHER GEBILDET,EHER HOCH,NEUE BUNDESLAENDER,MANN,ALT,JA,DIE GRUENEN
1218,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,DIE GRUENEN
1219,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1220,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,AFD
1221,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,AFD
1222,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,AFD
1223,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,CDU-CSU
1224,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,NEIN,WUERDE NICHT WAEHLEN
1225,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,FDP
1226,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,SPD
1227,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,DIE GRUENEN
1228,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1229,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE LINKE
1230,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,NEIN,SPD
1231,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,WUERDE NICHT WAEHLEN
1232,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,AFD
1233,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,DIE GRUENEN
1234,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1235,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,FRAU,ALT,JA,FDP
1236,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,SPD
1237,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,DIE GRUENEN
1238,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1239,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,AFD
1240,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,CDU-CSU
1241,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,DIE LINKE
1242,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,DIE GRUENEN
1243,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,SPD
1244,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,DIE GRUENEN
1245,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,SPD
1246,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1247,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1248,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1249,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1250,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE LINKE
1251,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1252,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1253,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1254,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,CDU-CSU
1255,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1256,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,NEIN,SPD
1257,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,AFD
1258,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1259,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE LINKE
1260,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,SPD
1261,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,DIE LINKE
1262,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,SPD
1263,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,SPD
1264,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,NEIN,SPD
1265,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,DIE GRUENEN
1266,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1267,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1268,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,WUERDE NICHT WAEHLEN
1269,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,JUNG,JA,SPD
1270,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,WUERDE NICHT WAEHLEN
1271,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,WUERDE NICHT WAEHLEN
1272,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,CDU-CSU
1273,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,FDP
1274,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,WUERDE NICHT WAEHLEN
1275,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1276,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,DIE GRUENEN
1277,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,NEIN,WUERDE NICHT WAEHLEN
1278,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,WUERDE NICHT WAEHLEN
1279,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,CDU-CSU
1280,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,DIE LINKE
1281,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
1282,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1283,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,WUERDE NICHT WAEHLEN
1284,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,JA,SPD
1285,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,SPD
1286,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,FDP
1287,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1288,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,SPD
1289,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,DIE LINKE
1290,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1291,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,SPD
1292,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1293,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1294,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,AFD
1295,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1296,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
1297,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,FDP
1298,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,DIE GRUENEN
1299,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1300,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1301,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,AFD
1302,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
1303,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,WUERDE NICHT WAEHLEN
1304,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,NEIN,WUERDE NICHT WAEHLEN
1305,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
1306,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1307,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1308,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,FDP
1309,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1310,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,NEIN,CDU-CSU
1311,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,SPD
1312,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,AFD
1313,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,FDP
1314,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,CDU-CSU
1315,EHER UNGEBILDET,EHER HOCH,ALTE BUNDESLAENDER,FRAU,ALT,JA,AFD
1316,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,NEIN,CDU-CSU
1317,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,NEIN,NPD
1318,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,SPD
1319,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1320,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1321,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
1322,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,WUERDE NICHT WAEHLEN
1323,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE LINKE
1324,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1325,EHER GEBILDET,EHER HOCH,NEUE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1326,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,SPD
1327,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,SPD
1328,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,CDU-CSU
1329,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,CDU-CSU
1330,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1331,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,FDP
1332,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,DIE LINKE
1333,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,CDU-CSU
1334,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,JA,WUERDE NICHT WAEHLEN
1335,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1336,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,WUERDE NICHT WAEHLEN
1337,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,DIE LINKE
1338,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
1339,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,DIE GRUENEN
1340,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,NEIN,DIE GRUENEN
1341,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,NEIN,WUERDE NICHT WAEHLEN
1342,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,WUERDE NICHT WAEHLEN
1343,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,CDU-CSU
1344,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,WUERDE NICHT WAEHLEN
1345,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
1346,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,NEIN,SPD
1347,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,CDU-CSU
1348,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,SPD
1349,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,SPD
1350,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1351,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,FDP
1352,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,JA,AFD
1353,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1354,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,FDP
1355,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,AFD
1356,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,DIE LINKE
1357,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,NPD
1358,EHER UNGEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,SPD
1359,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,AFD
1360,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1361,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,FDP
1362,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,JUNG,NEIN,SPD
1363,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,AFD
1364,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,SPD
1365,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE LINKE
1366,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,NEIN,CDU-CSU
1367,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1368,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,AFD
1369,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,SPD
1370,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,DIE GRUENEN
1371,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1372,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,SPD
1373,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,CDU-CSU
1374,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1375,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,DIE GRUENEN
1376,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1377,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1378,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,FDP
1379,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,DIE GRUENEN
1380,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,DIE GRUENEN
1381,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1382,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1383,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,FDP
1384,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,AFD
1385,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,AFD
1386,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,WUERDE NICHT WAEHLEN
1387,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,CDU-CSU
1388,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,SPD
1389,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,NEIN,SPD
1390,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,DIE GRUENEN
1391,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,FDP
1392,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,JA,AFD
1393,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
1394,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1395,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,SPD
1396,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,CDU-CSU
1397,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,CDU-CSU
1398,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1399,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,WUERDE NICHT WAEHLEN
1400,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,AFD
1401,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,NEIN,CDU-CSU
1402,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,AFD
1403,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,DIE GRUENEN
1404,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,CDU-CSU
1405,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,SPD
1406,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,FDP
1407,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,WUERDE NICHT WAEHLEN
1408,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,SPD
1409,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,DIE GRUENEN
1410,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,AFD
1411,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,AFD
1412,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1413,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,CDU-CSU
1414,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,CDU-CSU
1415,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1416,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1417,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,NEIN,WUERDE NICHT WAEHLEN
1418,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,AFD
1419,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,AFD
1420,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,JA,DIE GRUENEN
1421,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1422,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,AFD
1423,EHER UNGEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,ALT,NEIN,DIE LINKE
1424,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1425,EHER GEBILDET,EHER HOCH,NEUE BUNDESLAENDER,MANN,ALT,JA,AFD
1426,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,ALT,JA,DIE GRUENEN
1427,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1428,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,MANN,JUNG,JA,CDU-CSU
1429,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,JUNG,NEIN,SPD
1430,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,ALT,JA,CDU-CSU
1431,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,JA,CDU-CSU
1432,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1433,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,JUNG,NEIN,WUERDE NICHT WAEHLEN
1434,EHER GEBILDET,EHER HOCH,ALTE BUNDESLAENDER,MANN,JUNG,JA,CDU-CSU
1435,EHER GEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,MANN,JUNG,JA,FDP
1436,EHER GEBILDET,EHER NIEDRIG,NEUE BUNDESLAENDER,FRAU,ALT,JA,CDU-CSU
1437,EHER UNGEBILDET,EHER NIEDRIG,ALTE BUNDESLAENDER,FRAU,ALT,JA,SPD
